,,,,,,,,,,,,,,,,,,,,,,,,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,Yoon_Eng_Name,,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,Yoon_Eng_Conc,,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,Yoon_Chn_Name,,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,Yoon_Chn_Conc,,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,SV_Eng_Name,,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,SV_Eng_Conc,,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,SY_Eng_Exp_1,,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,SY_Eng_Exp_2,,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,Bates_Eng,,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,Bates_Chin,,OrigRow
160,290,owl,0.991,0.991,160.000,0.990,0.990,0.000,0.990,0.990,0.990,0.928,0.928,0.000,1.000,xxx,0.000,0.973,0.976,0.000,1.000,0.930,,---,---,---,---,---,xxx,---,---,---,0.0280,,---,---,---,---,---,xxx,---,---,---,0.0280,,---,---,---,---,---,xxx,---,---,---,0.0423,,---,---,---,---,---,xxx,---,---,---,0.0423,,---,---,---,---,---,---,---,---,---,0.0804,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,0.0569,,0.0280,0.0280,0.0423,0.0423,0.0804,xxx,---,---,0.0569,---,,165
161,293,paintbrush,0.911,0.911,161.000,0.563,0.563,0.000,0.050,0.050,0.050,0.052,0.052,0.000,0.740,0.950,0.000,0.947,0.952,0.000,0.780,0.330,,---,---,0.0000,0.0000,0.0058,---,---,---,0.0218,0.0000,,---,---,0.0000,0.0000,0.0058,---,---,---,0.0218,0.0000,,0.0000,0.0000,---,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0058,0.0058,0.0000,0.0000,---,0.0078,0.0129,0.0057,---,0.0001,,---,---,0.0000,0.0000,0.0078,---,---,---,0.0201,0.0000,,---,---,0.0000,0.0000,0.0129,---,---,---,0.0306,0.0000,,---,---,0.0000,0.0000,0.0057,---,---,---,0.0154,0.0000,,0.0218,0.0218,0.0000,0.0000,---,0.0201,0.0306,0.0154,---,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,---,,166
162,xxx,pants,0.947,0.982,162.000,0.524,1.000,0.000,0.740,0.740,0.740,0.810,0.840,0.000,0.880,xxx,0.000,0.973,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,xxx,xxx,,---,---,0.0000,0.0000,0.0066,xxx,---,---,xxx,xxx,,0.0000,0.0000,---,---,0.0654,xxx,0.0023,0.0002,xxx,xxx,,0.0000,0.0000,---,---,0.0654,xxx,0.0023,0.0002,xxx,xxx,,---,0.0066,0.0654,0.0654,---,---,---,0.0167,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0023,0.0023,---,xxx,---,---,xxx,xxx,,---,---,0.0002,0.0002,0.0167,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,167
163,304,peach,0.734,0.734,163.000,0.772,0.772,0.000,0.480,0.480,0.480,0.398,0.398,0.000,0.740,xxx,0.000,0.921,0.829,0.000,0.750,0.420,,---,---,0.0001,0.0001,---,xxx,0.0171,---,---,0.0001,,---,---,0.0001,0.0001,---,xxx,0.0171,---,---,0.0001,,0.0001,0.0001,---,---,0.0044,xxx,0.0000,0.0001,0.0016,---,,0.0001,0.0001,---,---,0.0044,xxx,0.0000,0.0001,0.0016,---,,---,---,0.0044,0.0044,---,---,0.0347,---,---,0.0020,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0171,0.0171,0.0000,0.0000,0.0347,xxx,---,---,0.0389,0.0000,,---,---,0.0001,0.0001,---,xxx,---,---,---,0.0000,,---,---,0.0016,0.0016,---,xxx,0.0389,---,---,0.0008,,0.0001,0.0001,---,---,0.0020,xxx,0.0000,0.0000,0.0008,---,,168
164,xxx,peacock,0.894,0.894,164.000,0.903,0.903,0.000,0.980,0.980,0.980,0.916,0.916,0.000,0.790,xxx,0.000,0.865,0.919,0.000,xxx,xxx,,---,---,0.0113,0.0113,0.0921,xxx,---,---,xxx,xxx,,---,---,0.0113,0.0113,0.0921,xxx,---,---,xxx,xxx,,0.0113,0.0113,---,---,0.0001,xxx,0.0066,0.0789,xxx,xxx,,0.0113,0.0113,---,---,0.0001,xxx,0.0066,0.0789,xxx,xxx,,0.0921,0.0921,0.0001,0.0001,---,---,---,0.0861,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0066,0.0066,---,xxx,---,---,xxx,xxx,,---,---,0.0789,0.0789,0.0861,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,169
165,306,peanut,1.000,1.000,165.000,0.942,0.942,0.000,0.950,0.950,0.950,0.940,0.960,0.000,0.930,xxx,0.000,0.947,1.000,0.000,1.000,0.940,,---,---,0.0162,0.0162,0.0045,xxx,0.0138,---,---,0.0086,,---,---,0.0162,0.0162,0.0045,xxx,0.0138,---,---,0.0086,,0.0162,0.0162,---,---,---,xxx,---,---,---,---,,0.0162,0.0162,---,---,---,xxx,---,---,---,---,,0.0045,0.0045,---,---,---,---,---,0.0710,0.0572,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0138,0.0138,---,---,---,xxx,---,---,0.0997,---,,---,---,---,---,0.0710,xxx,---,---,---,0.0950,,---,---,---,---,0.0572,xxx,0.0997,---,---,0.0786,,0.0086,0.0086,---,---,---,xxx,---,0.0950,0.0786,---,,170
166,xxx,pear,1.000,1.000,166.000,1.000,1.000,0.000,0.780,0.780,0.780,0.794,0.794,0.000,1.000,xxx,0.000,0.973,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0797,---,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0797,---,xxx,xxx,,0.0000,0.0000,---,---,0.0009,xxx,0.0073,0.0006,xxx,xxx,,0.0000,0.0000,---,---,0.0009,xxx,0.0073,0.0006,xxx,xxx,,---,---,0.0009,0.0009,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0797,0.0797,0.0073,0.0073,---,xxx,---,---,xxx,xxx,,---,---,0.0006,0.0006,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,171
167,310,pen,1.000,1.000,167.000,0.709,0.922,0.000,0.570,0.740,0.570,0.660,0.670,0.000,0.950,xxx,0.000,1.000,1.000,0.000,1.000,0.480,,---,---,0.0000,0.0000,0.0167,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,0.0167,xxx,---,---,---,0.0000,,0.0000,0.0000,---,0.0114,0.0000,xxx,0.0000,0.0000,0.0000,---,,0.0000,0.0000,0.0114,---,0.0041,xxx,0.0006,0.0002,0.0001,0.0016,,0.0167,0.0167,0.0000,0.0041,---,---,---,---,---,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0006,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0002,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0001,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,0.0016,0.0000,xxx,0.0000,0.0000,0.0000,---,,172
168,311,pencil,1.000,1.000,168.000,0.990,0.990,0.000,0.940,0.940,0.940,0.938,0.938,0.000,1.000,xxx,0.000,0.973,1.000,0.000,1.000,0.800,,---,---,0.0083,0.0083,---,xxx,0.0797,---,---,0.0000,,---,---,0.0083,0.0083,---,xxx,0.0797,---,---,0.0000,,0.0083,0.0083,---,---,---,xxx,---,0.0933,0.0771,0.0088,,0.0083,0.0083,---,---,---,xxx,---,0.0933,0.0771,0.0088,,---,---,---,---,---,---,---,---,---,0.0021,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0797,0.0797,---,---,---,xxx,---,---,---,0.0164,,---,---,0.0933,0.0933,---,xxx,---,---,---,0.0015,,---,---,0.0771,0.0771,---,xxx,---,---,---,0.0009,,0.0000,0.0000,0.0088,0.0088,0.0021,xxx,0.0164,0.0015,0.0009,---,,173
169,xxx,penguin,0.991,0.991,169.000,0.980,0.980,0.000,0.940,0.940,0.940,0.842,0.842,0.000,0.900,xxx,0.000,0.895,0.976,0.000,xxx,xxx,,---,---,0.0366,0.0366,0.0051,xxx,0.0042,---,xxx,xxx,,---,---,0.0366,0.0366,0.0051,xxx,0.0042,---,xxx,xxx,,0.0366,0.0366,---,---,---,xxx,---,---,xxx,xxx,,0.0366,0.0366,---,---,---,xxx,---,---,xxx,xxx,,0.0051,0.0051,---,---,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0042,0.0042,---,---,---,xxx,---,---,xxx,xxx,,---,---,---,---,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,174
170,xxx,pepper,0.646,0.912,170.000,0.735,0.941,0.000,0.180,0.200,0.180,0.304,0.315,0.000,0.670,xxx,0.000,0.865,0.929,0.000,xxx,xxx,,---,0.0000,0.0000,0.0000,---,xxx,0.0116,0.0003,xxx,xxx,,0.0000,---,0.0000,0.0000,0.0002,xxx,---,---,xxx,xxx,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,---,0.0002,0.0000,0.0000,---,---,0.0425,0.0024,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0116,---,0.0000,0.0000,0.0425,xxx,---,---,xxx,xxx,,0.0003,---,0.0000,0.0000,0.0024,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,175
171,314,piano,0.894,0.894,171.000,0.767,0.767,0.000,0.930,0.930,0.930,0.917,0.927,0.000,0.810,xxx,0.000,1.000,1.000,0.000,1.000,0.980,,---,---,---,---,---,xxx,0.0388,0.0230,0.0167,0.0610,,---,---,---,---,---,xxx,0.0388,0.0230,0.0167,0.0610,,---,---,---,---,0.0336,xxx,0.0985,0.0689,0.0554,---,,---,---,---,---,0.0336,xxx,0.0985,0.0689,0.0554,---,,---,---,0.0336,0.0336,---,---,0.0052,0.0022,0.0013,0.0062,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0388,0.0388,0.0985,0.0985,0.0052,xxx,---,---,---,---,,0.0230,0.0230,0.0689,0.0689,0.0022,xxx,---,---,---,---,,0.0167,0.0167,0.0554,0.0554,0.0013,xxx,---,---,---,---,,0.0610,0.0610,---,---,0.0062,xxx,---,---,---,---,,176
172,316,pig,0.982,0.991,172.000,0.951,1.000,0.000,0.900,0.900,0.900,0.969,0.969,0.000,0.900,xxx,0.000,0.973,1.000,0.000,1.000,1.000,,---,---,0.0093,0.0093,0.0201,xxx,---,---,---,---,,---,---,0.0027,0.0027,0.0051,xxx,---,---,---,---,,0.0093,0.0027,---,---,---,xxx,---,0.0279,0.0206,0.0206,,0.0093,0.0027,---,---,---,xxx,---,0.0279,0.0206,0.0206,,0.0201,0.0051,---,---,---,---,---,0.0297,0.0221,0.0221,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,---,---,xxx,---,---,---,---,,---,---,0.0279,0.0279,0.0297,xxx,---,---,---,---,,---,---,0.0206,0.0206,0.0221,xxx,---,---,---,---,,---,---,0.0206,0.0206,0.0221,xxx,---,---,---,---,,177
173,320,pineapple,1.000,1.000,173.000,1.000,1.000,0.000,0.970,0.970,0.970,0.968,0.979,0.000,1.000,xxx,0.000,0.921,1.000,0.000,0.980,0.980,,---,---,0.0637,0.0637,---,xxx,0.0025,---,---,---,,---,---,0.0637,0.0637,---,xxx,0.0025,---,---,---,,0.0637,0.0637,---,---,---,xxx,---,---,---,---,,0.0637,0.0637,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,---,0.0634,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0025,0.0025,---,---,0.0634,xxx,---,0.0549,---,---,,---,---,---,---,---,xxx,0.0549,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,---,---,---,---,---,xxx,---,---,---,---,,178
174,322,pipe,0.982,0.982,174.000,0.951,0.951,0.000,0.850,0.940,0.850,0.918,0.959,0.000,0.980,xxx,0.000,0.973,0.976,0.000,0.980,1.000,,---,---,0.0004,---,---,xxx,---,---,---,---,,---,---,0.0004,---,---,xxx,---,---,---,---,,0.0004,0.0004,---,0.0379,0.0247,xxx,0.0466,0.0254,0.0150,0.0039,,---,---,0.0379,---,---,xxx,---,---,---,0.0771,,---,---,0.0247,---,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0466,---,---,xxx,---,---,---,---,,---,---,0.0254,---,---,xxx,---,---,---,---,,---,---,0.0150,---,---,xxx,---,---,---,---,,---,---,0.0039,0.0771,---,xxx,---,---,---,---,,179
175,324,pitcher,0.867,0.867,175.000,0.951,0.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.880,xxx,0.000,0.737,0.800,0.000,0.580,0.210,,---,---,0.0000,0.0000,---,xxx,0.0638,---,0.0000,0.0000,,---,---,0.0000,0.0000,---,xxx,0.0638,---,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,---,---,0.0000,0.0000,---,---,---,---,0.0015,0.0000,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0638,0.0638,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,0.0213,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0015,xxx,---,0.0213,---,0.0002,,0.0000,0.0000,0.0000,0.0000,0.0000,xxx,0.0000,0.0000,0.0002,---,,180
176,328,pliers,0.795,0.795,176.000,0.971,0.971,0.000,0.870,0.900,0.870,0.768,0.919,0.000,0.880,xxx,0.000,0.784,0.732,0.000,0.600,0.620,,---,---,---,0.0344,---,xxx,---,---,0.0094,0.0189,,---,---,---,0.0344,---,xxx,---,---,0.0094,0.0189,,---,---,---,---,---,xxx,---,0.0420,0.0002,0.0004,,0.0344,0.0344,---,---,---,xxx,0.0743,0.0092,0.0000,0.0000,,---,---,---,---,---,---,---,0.0826,0.0027,0.0047,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,0.0743,---,xxx,---,---,0.0693,---,,---,---,0.0420,0.0092,0.0826,xxx,---,---,---,---,,0.0094,0.0094,0.0002,0.0000,0.0027,xxx,0.0693,---,---,---,,0.0189,0.0189,0.0004,0.0000,0.0047,xxx,---,---,---,---,,181
177,329,plug,0.885,0.938,177.000,0.631,0.922,0.000,0.790,0.980,0.790,0.313,0.960,0.000,0.880,xxx,0.000,0.895,0.929,0.000,0.960,0.960,,---,---,0.0590,0.0068,---,xxx,---,---,---,---,,---,---,0.0014,---,---,xxx,---,---,---,---,,0.0590,0.0014,---,0.0000,---,xxx,---,0.0378,0.0064,0.0064,,0.0068,---,0.0000,---,0.0122,xxx,0.0294,---,---,---,,---,---,---,0.0122,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,---,0.0294,---,xxx,---,---,---,---,,---,---,0.0378,---,---,xxx,---,---,---,---,,---,---,0.0064,---,---,xxx,---,---,---,---,,---,---,0.0064,---,---,xxx,---,---,---,---,,182
178,xxx,pocketbook,0.956,0.973,178.000,0.903,1.000,0.000,0.080,0.120,0.080,0.000,0.063,0.000,0.570,0.900,0.000,0.973,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0000,0.0000,---,---,---,xxx,xxx,,---,---,0.0000,0.0000,0.0000,0.0535,---,---,xxx,xxx,,0.0000,0.0000,---,---,0.0000,0.0000,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,---,---,0.0000,0.0000,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,0.0000,0.0000,---,0.0006,0.0000,0.0000,xxx,xxx,,---,0.0535,0.0000,0.0000,0.0006,---,---,0.0297,xxx,xxx,,---,---,0.0000,0.0000,0.0000,---,---,---,xxx,xxx,,---,---,0.0000,0.0000,0.0000,0.0297,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,183
179,xxx,pot,0.805,0.805,179.000,0.369,0.350,0.000,0.260,0.120,0.260,0.344,0.075,0.000,0.810,xxx,0.000,0.974,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0134,0.0014,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0134,0.0014,xxx,xxx,,0.0000,0.0000,---,0.0116,0.0000,xxx,0.0000,0.0000,xxx,xxx,,0.0000,0.0000,0.0116,---,0.0000,xxx,0.0000,0.0000,xxx,xxx,,---,---,0.0000,0.0000,---,---,0.0217,0.0022,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0134,0.0134,0.0000,0.0000,0.0217,xxx,---,---,xxx,xxx,,0.0014,0.0014,0.0000,0.0000,0.0022,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,184
180,336,potato,0.956,0.956,180.000,0.971,0.971,0.000,0.670,0.750,0.670,0.587,0.739,0.000,0.900,xxx,0.000,0.946,0.976,0.000,0.930,0.540,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,---,0.0044,xxx,0.0010,0.0001,0.0005,---,,0.0000,0.0000,---,---,0.0435,xxx,0.0104,0.0010,0.0081,0.0093,,---,---,0.0044,0.0435,---,---,---,---,---,0.0002,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0010,0.0104,---,xxx,---,---,---,0.0000,,---,---,0.0001,0.0010,---,xxx,---,---,---,0.0000,,---,---,0.0005,0.0081,---,xxx,---,---,---,0.0000,,0.0000,0.0000,---,0.0093,0.0002,xxx,0.0000,0.0000,0.0000,---,,185
181,xxx,pumpkin,1.000,1.000,181.000,0.990,0.990,0.000,0.750,0.750,0.750,0.848,0.848,0.000,0.980,xxx,0.000,0.947,1.000,0.000,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0138,---,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,0.0138,---,xxx,xxx,,0.0000,0.0000,---,---,0.0012,xxx,0.0100,0.0002,xxx,xxx,,0.0000,0.0000,---,---,0.0012,xxx,0.0100,0.0002,xxx,xxx,,---,---,0.0012,0.0012,---,---,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0138,0.0138,0.0100,0.0100,---,xxx,---,---,xxx,xxx,,---,---,0.0002,0.0002,---,xxx,---,---,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,,186
182,343,rabbit,0.796,0.796,182.000,0.990,0.990,0.000,0.970,0.990,0.970,0.935,0.989,0.000,1.000,xxx,0.000,1.000,1.000,0.000,0.840,0.880,,---,---,0.0001,0.0000,0.0015,xxx,0.0029,0.0011,---,---,,---,---,0.0001,0.0000,0.0015,xxx,0.0029,0.0011,---,---,,0.0001,0.0001,---,---,---,xxx,---,---,0.0040,0.0287,,0.0000,0.0000,---,---,---,xxx,---,---,0.0003,0.0026,,0.0015,0.0015,---,---,---,---,---,---,0.0067,0.0202,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0029,0.0029,---,---,---,xxx,---,---,0.0107,0.0290,,0.0011,0.0011,---,---,---,xxx,---,---,0.0050,0.0164,,---,---,0.0040,0.0003,0.0067,xxx,0.0107,0.0050,---,---,,---,---,0.0287,0.0026,0.0202,xxx,0.0290,0.0164,---,---,,187
183,344,raccoon,0.938,0.938,183.000,0.706,0.706,0.000,0.030,0.030,0.030,0.000,0.000,0.000,0.790,xxx,0.000,0.895,0.875,0.000,0.840,0.380,,---,---,0.0000,0.0000,0.0068,xxx,---,---,0.0458,0.0000,,---,---,0.0000,0.0000,0.0068,xxx,---,---,0.0458,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0000,,0.0068,0.0068,0.0000,0.0000,---,---,---,---,---,0.0001,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0458,0.0458,0.0000,0.0000,---,xxx,---,---,---,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0001,xxx,0.0000,0.0000,0.0000,---,,188
184,351,record player,0.893,0.893,184.000,0.471,0.860,0.000,0.410,0.500,0.410,0.680,0.959,0.000,0.500,0.900,0.000,0.892,0.952,0.000,0.830,0.270,,---,---,0.0000,0.0000,0.0000,---,---,---,---,0.0000,,---,---,0.0000,0.0000,0.0000,---,---,---,---,0.0000,,0.0000,0.0000,---,---,---,0.0000,0.0000,0.0000,0.0000,0.0928,,0.0000,0.0000,---,---,---,0.0000,0.0000,0.0000,0.0001,0.0072,,0.0000,0.0000,---,---,---,0.0001,0.0002,0.0000,0.0007,0.0232,,---,---,0.0000,0.0000,0.0001,---,---,---,---,0.0000,,---,---,0.0000,0.0000,0.0002,---,---,---,---,0.0000,,---,---,0.0000,0.0000,0.0000,---,---,---,0.0600,0.0000,,---,---,0.0000,0.0001,0.0007,---,---,0.0600,---,0.0000,,0.0000,0.0000,0.0928,0.0072,0.0232,0.0000,0.0000,0.0000,0.0000,---,,189
185,352,refrigerator,0.912,1.000,185.000,0.922,0.981,0.000,0.830,0.970,0.830,0.809,0.957,0.000,0.930,xxx,0.000,1.000,1.000,0.000,0.880,0.920,,---,0.0012,0.0744,0.0751,---,xxx,0.0611,0.0392,---,---,,0.0012,---,0.0000,0.0637,0.0045,xxx,---,---,0.0002,0.0023,,0.0744,0.0000,---,0.0010,---,xxx,0.0074,0.0032,---,---,,0.0751,0.0637,0.0010,---,---,xxx,---,---,0.0287,---,,---,0.0045,---,---,---,---,---,0.0710,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0611,---,0.0074,---,---,xxx,---,---,0.0290,0.0782,,0.0392,---,0.0032,---,0.0710,xxx,---,---,0.0164,0.0525,,---,0.0002,---,0.0287,---,xxx,0.0290,0.0164,---,---,,---,0.0023,---,---,---,xxx,0.0782,0.0525,---,---,,190
186,353,rhinoceros,0.496,0.991,186.000,0.539,0.931,0.000,0.880,0.880,0.880,0.821,0.821,0.000,0.830,xxx,0.000,0.919,0.846,0.000,0.770,0.940,,---,0.0000,0.0000,0.0000,0.0002,xxx,0.0000,0.0001,0.0011,0.0000,,0.0000,---,0.0007,0.0007,0.0001,xxx,0.0180,0.0002,0.0000,0.0516,,0.0000,0.0007,---,---,---,xxx,---,---,0.0806,---,,0.0000,0.0007,---,---,---,xxx,---,---,0.0806,---,,0.0002,0.0001,---,---,---,---,---,---,---,0.0933,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,0.0000,0.0180,---,---,---,xxx,---,---,0.0652,---,,0.0001,0.0002,---,---,---,xxx,---,---,---,---,,0.0011,0.0000,0.0806,0.0806,---,xxx,0.0652,---,---,0.0158,,0.0000,0.0516,---,---,0.0933,xxx,---,---,0.0158,---,,191
187,355,ring,0.982,0.982,187.000,0.874,0.874,0.000,0.616,0.636,0.616,0.193,0.205,0.000,0.980,xxx,0.000,0.974,1.000,0.000,1.000,0.930,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0896,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0896,,0.0000,0.0000,---,---,0.0000,xxx,0.0000,0.0000,0.0000,0.0001,,0.0000,0.0000,---,---,0.0000,xxx,0.0001,0.0000,0.0000,0.0001,,---,---,0.0000,0.0000,---,---,---,---,---,---,,xxx,xxx,xxx,xxx,xxx,---,xxx,xxx,xxx,xxx,,---,---,0.0000,0.0001,---,xxx,---,---,---,---,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0705,,---,---,0.0000,0.0000,---,xxx,---,---,---,0.0569,,0.0896,0.0896,0.0001,0.0001,---,xxx,---,0.0705,0.0569,---,,192
