"","var","adjusted_r","adjusted_r_squared","r_squared","r","language","dim","window","algo","dataset"
"215","familiar_M",0.0999514009978181,0.00999028256142662,0.0286721109512944,0.169328411530063,"ar",300,4,"cbow","Khwaileh2018.csv"
"216","visual_complex_M",0,-0.00567658468442568,-0.0162917980443017,0,"ar",300,4,"sg","Khwaileh2018.csv"
"217","image_agree_M",0,-0.0393864128039366,-0.113039004747298,0,"ar",300,4,"sg","Khwaileh2018.csv"
"218","aoa_M",0.271751717379183,0.0738489958985355,0.211946618228797,0.46037660478004,"ar",300,4,"sg","Khwaileh2018.csv"
"219","imagine_M",0.340898145159501,0.116211545373188,0.33352713522105,0.577518082159381,"ar",300,4,"sg","Khwaileh2018.csv"
"220","familiar_M",0,-0.0278832178865538,-0.0800248353344095,0,"ar",300,4,"sg","Khwaileh2018.csv"
"221","visual_complex_M",0,-0.0329040076112412,-0.0944345018442623,0,"ar",300,5,"cbow","Khwaileh2018.csv"
"222","image_agree_M",0,-0.0402239979089034,-0.115442873998553,0,"ar",300,5,"cbow","Khwaileh2018.csv"
"223","aoa_M",0.152591139878583,0.0232840559694454,0.0668252406323082,0.258505784523883,"ar",300,5,"cbow","Khwaileh2018.csv"
"224","imagine_M",0.24994525403309,0.0624726300136661,0.179296448139222,0.423434113102879,"ar",300,5,"cbow","Khwaileh2018.csv"
"225","familiar_M",0.0572926057254268,0.0032824426708092,0.00942061046522241,0.0970598293076101,"ar",300,5,"cbow","Khwaileh2018.csv"
"226","visual_complex_M",0,-0.00393495851497486,-0.0112933309379779,0,"ar",300,5,"sg","Khwaileh2018.csv"
"227","image_agree_M",0,-0.0319675744899832,-0.0917469387862517,0,"ar",300,5,"sg","Khwaileh2018.csv"
"228","aoa_M",0.294853518895759,0.0869385976052115,0.249513775126957,0.499513538482149,"ar",300,5,"sg","Khwaileh2018.csv"
"229","imagine_M",0.328223556251923,0.107730702878659,0.309187117261751,0.556045966860431,"ar",300,5,"sg","Khwaileh2018.csv"
"230","familiar_M",0,-0.00216833306239829,-0.00622311588908309,0,"ar",300,5,"sg","Khwaileh2018.csv"
"231","visual_complex_M",0,-0.0233926660104772,-0.0671369514500696,0,"ar",300,6,"cbow","Khwaileh2018.csv"
"232","image_agree_M",0,-0.058726849816751,-0.168546058974075,0,"ar",300,6,"cbow","Khwaileh2018.csv"
"233","aoa_M",0.14629667137634,0.0214027160557967,0.0614257950801366,0.247842278637315,"ar",300,6,"cbow","Khwaileh2018.csv"
"234","imagine_M",0.194643361741223,0.0378860382699245,0.108732929834683,0.329746766223239,"ar",300,6,"cbow","Khwaileh2018.csv"
"235","familiar_M",0.158920374253735,0.0252556853529471,0.072483816962958,0.269228187534214,"ar",300,6,"cbow","Khwaileh2018.csv"
"236","visual_complex_M",0.0428384332769915,0.00183513136562725,0.00526682701935022,0.0725729083015847,"ar",300,6,"sg","Khwaileh2018.csv"
"237","image_agree_M",0,-0.0342432757969831,-0.0982782015373415,0,"ar",300,6,"sg","Khwaileh2018.csv"
"238","aoa_M",0.244096024537708,0.0595828691951135,0.171002834589976,0.413524889928013,"ar",300,6,"sg","Khwaileh2018.csv"
"239","imagine_M",0.298691136946701,0.0892163952905127,0.256051054483772,0.506014875753442,"ar",300,6,"sg","Khwaileh2018.csv"
"240","familiar_M",0.179764875045609,0.0323154103001636,0.0927452275614694,0.304541011296458,"ar",300,6,"sg","Khwaileh2018.csv"
"241","visual_complex_M",0.0741465832676361,0.0054977158102645,0.0157784443754591,0.125612277964613,"ar",500,1,"cbow","Khwaileh2018.csv"
"242","image_agree_M",0,-0.0598665670196992,-0.171817047346537,0,"ar",500,1,"cbow","Khwaileh2018.csv"
"243","aoa_M",0.229406418915216,0.0526273050395034,0.151040365463375,0.388639119831464,"ar",500,1,"cbow","Khwaileh2018.csv"
"244","imagine_M",0.30754992413344,0.0945869558344849,0.271464563244972,0.521022612988123,"ar",500,1,"cbow","Khwaileh2018.csv"
"245","familiar_M",0.187820084672109,0.0352763842062381,0.101243222671903,0.318187401812051,"ar",500,1,"cbow","Khwaileh2018.csv"
"246","visual_complex_M",0.072561509181361,0.00526517261467673,0.0151110454041222,0.122926992170647,"ar",500,1,"sg","Khwaileh2018.csv"
"247","image_agree_M",0,-0.0454134997615699,-0.130336744315706,0,"ar",500,1,"sg","Khwaileh2018.csv"
"248","aoa_M",0.281804133958827,0.0794135699162845,0.227916945659736,0.477406478443408,"ar",500,1,"sg","Khwaileh2018.csv"
"249","imagine_M",0.365835409478485,0.133835546828291,0.384108019397194,0.619764487041,"ar",500,1,"sg","Khwaileh2018.csv"
"250","familiar_M",0.198058434210873,0.0392271433620625,0.11258190144912,0.335532265883804,"ar",500,1,"sg","Khwaileh2018.csv"
"251","visual_complex_M",0,-0.00586646164547463,-0.0168367449225122,0,"ar",500,2,"cbow","Khwaileh2018.csv"
"252","image_agree_M",0,-0.0394487904592225,-0.113218028617968,0,"ar",500,2,"cbow","Khwaileh2018.csv"
"253","aoa_M",0.177733781841503,0.0315892972076832,0.0906612829860506,0.301100121198997,"ar",500,2,"cbow","Khwaileh2018.csv"
"254","imagine_M",0.259738786381197,0.0674642371507773,0.193622360622731,0.440025409064898,"ar",500,2,"cbow","Khwaileh2018.csv"
"255","familiar_M",0.195263463953927,0.0381278203552865,0.109426844419672,0.330797285991999,"ar",500,2,"cbow","Khwaileh2018.csv"
"256","visual_complex_M",0,-0.00380151340320186,-0.0109103434671893,0,"ar",500,2,"sg","Khwaileh2018.csv"
"257","image_agree_M",0,-0.0141387460169582,-0.0405782010686699,0,"ar",500,2,"sg","Khwaileh2018.csv"
"258","aoa_M",0.280937846622336,0.0789260736647954,0.226517831417963,0.475938894626151,"ar",500,2,"sg","Khwaileh2018.csv"
"259","imagine_M",0.350506788124243,0.122855008521173,0.352593874455766,0.593796155642461,"ar",500,2,"sg","Khwaileh2018.csv"
"260","familiar_M",0,-0.00582088158169616,-0.016705930139468,0,"ar",500,2,"sg","Khwaileh2018.csv"
"261","visual_complex_M",0,-0.0180186577059655,-0.0517135476161209,0,"ar",500,3,"cbow","Khwaileh2018.csv"
"262","image_agree_M",0,-0.0217699661168091,-0.062479802755242,0,"ar",500,3,"cbow","Khwaileh2018.csv"
"263","aoa_M",0.160126168618409,0.025640389876411,0.0735879189452995,0.271270932732019,"ar",500,3,"cbow","Khwaileh2018.csv"
"264","imagine_M",0.232158820929767,0.0538977181354997,0.154686451048884,0.39330198454735,"ar",500,3,"cbow","Khwaileh2018.csv"
"265","familiar_M",0.185299110103924,0.0343357602053063,0.0985436317892292,0.313916600053628,"ar",500,3,"cbow","Khwaileh2018.csv"
"266","visual_complex_M",0.116335356228706,0.01353391510886,0.0388423363624281,0.197084591895024,"ar",500,3,"sg","Khwaileh2018.csv"
"267","image_agree_M",0,-0.0166212872775456,-0.0477030944865559,0,"ar",500,3,"sg","Khwaileh2018.csv"
"268","aoa_M",0.251882694386677,0.0634448917314919,0.182086839269382,0.426716345210002,"ar",500,3,"sg","Khwaileh2018.csv"
"269","imagine_M",0.350758193285442,0.123031310156867,0.353099860150209,0.594222062995148,"ar",500,3,"sg","Khwaileh2018.csv"
"270","familiar_M",0.153926422782198,0.0236933436305239,0.0679998962196036,0.260767897218204,"ar",500,3,"sg","Khwaileh2018.csv"
"271","visual_complex_M",0,-0.021482207270718,-0.0616539348669607,0,"ar",500,4,"cbow","Khwaileh2018.csv"
"272","image_agree_M",0,-0.0201770796493857,-0.0579082185937371,0,"ar",500,4,"cbow","Khwaileh2018.csv"
"273","aoa_M",0.091677403535201,0.00840474631895608,0.024121621935404,0.155311370914701,"ar",500,4,"cbow","Khwaileh2018.csv"
"274","imagine_M",0.199209625030558,0.0396844747048156,0.113894442402821,0.337482506810087,"ar",500,4,"cbow","Khwaileh2018.csv"
"275","familiar_M",0.0871498549084549,0.00759509721056474,0.0217979289943208,0.147641217125574,"ar",500,4,"cbow","Khwaileh2018.csv"
"276","visual_complex_M",0,-0.015948762773795,-0.0457729491607918,0,"ar",500,4,"sg","Khwaileh2018.csv"
"277","image_agree_M",0,-0.0358301011478293,-0.10283239029427,0,"ar",500,4,"sg","Khwaileh2018.csv"
"278","aoa_M",0.237807459856303,0.0565523879633073,0.162305353454692,0.402871385748221,"ar",500,4,"sg","Khwaileh2018.csv"
"279","imagine_M",0.334754528897497,0.112060594617385,0.321613906551896,0.567110136174532,"ar",500,4,"sg","Khwaileh2018.csv"
"280","familiar_M",0.0983048008735813,0.00966383387479448,0.0277352032206601,0.166538894017764,"ar",500,4,"sg","Khwaileh2018.csv"
"281","visual_complex_M",0,-0.0210552818961589,-0.0604286590419759,0,"ar",500,5,"cbow","Khwaileh2018.csv"
"282","image_agree_M",0,-0.0456605511849951,-0.131045781900936,0,"ar",500,5,"cbow","Khwaileh2018.csv"
"283","aoa_M",0.151828326291601,0.0230518406645087,0.06615878270714,0.257213496354954,"ar",500,5,"cbow","Khwaileh2018.csv"
"284","imagine_M",0.254789900187942,0.0649178932377813,0.186314353592432,0.431641464171866,"ar",500,5,"cbow","Khwaileh2018.csv"
"285","familiar_M",0.166769015208505,0.0278119044336145,0.0798201657244736,0.282524628527273,"ar",500,5,"cbow","Khwaileh2018.csv"
"286","visual_complex_M",0.0863277716169499,0.00745248415234827,0.0213886295172395,0.146248519709567,"ar",500,5,"sg","Khwaileh2018.csv"
"287","image_agree_M",0,-0.0546221602904147,-0.15676560003349,0,"ar",500,5,"sg","Khwaileh2018.csv"
"288","aoa_M",0.277387738780935,0.0769439576260002,0.220829158386621,0.469924630538367,"ar",500,5,"sg","Khwaileh2018.csv"
"289","imagine_M",0.311592794073654,0.0970900693186265,0.278648498944458,0.527871669010999,"ar",500,5,"sg","Khwaileh2018.csv"
"290","familiar_M",0.0406117563142475,0.00164931475092782,0.00473353333516285,0.0688006783045259,"ar",500,5,"sg","Khwaileh2018.csv"
"291","visual_complex_M",0,-3.17653604432257e-05,-9.11665844720577e-05,0,"ar",500,6,"cbow","Khwaileh2018.csv"
"292","image_agree_M",0,-0.0465528615997117,-0.133606712791172,0,"ar",500,6,"cbow","Khwaileh2018.csv"
"293","aoa_M",0.118866738254634,0.0141293014632956,0.0405510951996583,0.201373025004985,"ar",500,6,"cbow","Khwaileh2018.csv"
"294","imagine_M",0.167609929600801,0.0280930885007855,0.0806271639972543,0.283949227851132,"ar",500,6,"cbow","Khwaileh2018.csv"
"295","familiar_M",0.198063494687452,0.0392291479278064,0.112587654552804,0.3355408388748,"ar",500,6,"cbow","Khwaileh2018.csv"
"296","visual_complex_M",0,-0.00089160309794843,-0.00255890089111199,0,"ar",500,6,"sg","Khwaileh2018.csv"
"297","image_agree_M",0,-0.0102528284784575,-0.029425617733173,0,"ar",500,6,"sg","Khwaileh2018.csv"
"298","aoa_M",0.24178335119723,0.0584591889161631,0.167777872189388,0.409606972828086,"ar",500,6,"sg","Khwaileh2018.csv"
"299","imagine_M",0.31175416494369,0.0971906593597377,0.278937192362447,0.528145048601658,"ar",500,6,"sg","Khwaileh2018.csv"
"300","familiar_M",0.0446452517594167,0.0019931985046617,0.00572047970837908,0.0756338529256515,"ar",500,6,"sg","Khwaileh2018.csv"
"301","responselatency_M",0,-0.0222088867823834,-0.0227335061551957,0,"bg",50,1,"cbow","Torrance2018_bg.csv"
"302","meaninterkeypressinterval_M",0.405788642295755,0.164664422216232,0.168554132977246,0.410553447162785,"bg",50,1,"cbow","Torrance2018_bg.csv"
"303","responselatencycommonname_M",0,-0.0146619441764728,-0.0150082893144997,0,"bg",50,1,"cbow","Torrance2018_bg.csv"
"304","meaninterkeypressintervalcommonname_M",0.399542248952646,0.159634008698138,0.16340489079337,0.404233708135986,"bg",50,1,"cbow","Torrance2018_bg.csv"
"305","familiar_M",0.511353991991709,0.261482905125857,0.267659666664263,0.517358354203605,"bg",50,1,"cbow","Torrance2018_bg.csv"
"306","complexity_M",0.535525624710277,0.286787694721332,0.293562207195065,0.541813812296313,"bg",50,1,"cbow","Torrance2018_bg.csv"
"307","matchimage_M",0.018852883058232,0.00035543119960737,0.00036382721219652,0.0190742552199692,"bg",50,1,"cbow","Torrance2018_bg.csv"
"308","responselatency_M",0.261692396190087,0.0684829102237093,0.0701006167644268,0.264765210638458,"bg",50,1,"sg","Torrance2018_bg.csv"
"309","meaninterkeypressinterval_M",0,-0.00156512692894378,-0.00160209843120229,0,"bg",50,1,"sg","Torrance2018_bg.csv"
"310","responselatencycommonname_M",0.282835201072442,0.0799957509656884,0.0818854143743267,0.286156276140026,"bg",50,1,"sg","Torrance2018_bg.csv"
"311","meaninterkeypressintervalcommonname_M",0,-0.0383010813138384,-0.0392058312661338,0,"bg",50,1,"sg","Torrance2018_bg.csv"
"312","familiar_M",0.550412720493018,0.302954162880525,0.310110560428884,0.556875713628171,"bg",50,1,"sg","Torrance2018_bg.csv"
"313","complexity_M",0.558822101951595,0.312282141629599,0.319658885132661,0.565383838761474,"bg",50,1,"sg","Torrance2018_bg.csv"
"314","matchimage_M",0,-0.0032587546184438,-0.00333573307399759,0,"bg",50,1,"sg","Torrance2018_bg.csv"
"315","responselatency_M",0,-0.0264512990534694,-0.0270761328893782,0,"bg",50,2,"cbow","Torrance2018_bg.csv"
"316","meaninterkeypressinterval_M",0.288999434280132,0.0835206730142361,0.0854936022980369,0.292392890300084,"bg",50,2,"cbow","Torrance2018_bg.csv"
"317","responselatencycommonname_M",0.0210463629715068,0.00044294939432841,0.00045341276584798,0.0212934911615729,"bg",50,2,"cbow","Torrance2018_bg.csv"
"318","meaninterkeypressintervalcommonname_M",0.22772690531983,0.0518595434065468,0.0530845719909535,0.230400894075855,"bg",50,2,"cbow","Torrance2018_bg.csv"
"319","familiar_M",0.441862956430456,0.195242872265463,0.199854908618191,0.447051348972566,"bg",50,2,"cbow","Torrance2018_bg.csv"
"320","complexity_M",0.516249120456155,0.266513154371754,0.272808740695496,0.522310961684221,"bg",50,2,"cbow","Torrance2018_bg.csv"
"321","matchimage_M",0,-0.0137418334288401,-0.0140664436673167,0,"bg",50,2,"cbow","Torrance2018_bg.csv"
"322","responselatency_M",0,-0.0118141818331388,-0.0120932569945515,0,"bg",50,2,"sg","Torrance2018_bg.csv"
"323","meaninterkeypressinterval_M",0.168591647948269,0.0284231437579131,0.0290945566025883,0.170571265465753,"bg",50,2,"sg","Torrance2018_bg.csv"
"324","responselatencycommonname_M",0.0849342679490422,0.00721382987203969,0.00738423530208787,0.0859315733714208,"bg",50,2,"sg","Torrance2018_bg.csv"
"325","meaninterkeypressintervalcommonname_M",0.232422620256247,0.0540202744067797,0.0552963438809556,0.235151746497779,"bg",50,2,"sg","Torrance2018_bg.csv"
"326","familiar_M",0.575240409513232,0.330901528736951,0.338718100281919,0.581994931491605,"bg",50,2,"sg","Torrance2018_bg.csv"
"327","complexity_M",0.643725238151726,0.414382182233496,0.424170737719327,0.651283914832331,"bg",50,2,"sg","Torrance2018_bg.csv"
"328","matchimage_M",0.131630409884678,0.0173265648064083,0.0177358537388431,0.13317602539062,"bg",50,2,"sg","Torrance2018_bg.csv"
"329","responselatency_M",0,-0.14544709799274,-0.148882856213041,0,"bg",50,3,"cbow","Torrance2018_bg.csv"
"330","meaninterkeypressinterval_M",0.138382061504446,0.0191495949462202,0.0196019475827451,0.14000695547988,"bg",50,3,"cbow","Torrance2018_bg.csv"
"331","responselatencycommonname_M",0,-0.0810516298782646,-0.0829662353084598,0,"bg",50,3,"cbow","Torrance2018_bg.csv"
"332","meaninterkeypressintervalcommonname_M",0,-0.0318486069455027,-0.032600936243428,0,"bg",50,3,"cbow","Torrance2018_bg.csv"
"333","familiar_M",0.4974608603673,0.247467307597375,0.253312992028809,0.503302088242051,"bg",50,3,"cbow","Torrance2018_bg.csv"
"334","complexity_M",0.587136669150059,0.344729468260626,0.35287268404631,0.594030878024291,"bg",50,3,"cbow","Torrance2018_bg.csv"
"335","matchimage_M",0.328376177270098,0.107830913798523,0.110378100738645,0.332231998366571,"bg",50,3,"cbow","Torrance2018_bg.csv"
"336","responselatency_M",0.184366881540286,0.03399114700889,0.034794087489415,0.186531733196834,"bg",50,3,"sg","Torrance2018_bg.csv"
"337","meaninterkeypressinterval_M",0,-0.00899190818201958,-0.00920431546190981,0,"bg",50,3,"sg","Torrance2018_bg.csv"
"338","responselatencycommonname_M",0.0393005001615157,0.0015445293129453,0.00158101425734558,0.0397619699882385,"bg",50,3,"sg","Torrance2018_bg.csv"
"339","meaninterkeypressintervalcommonname_M",0.143067237182431,0.0204682343550138,0.0209517359539512,0.144747144890499,"bg",50,3,"sg","Torrance2018_bg.csv"
"340","familiar_M",0.600731518419749,0.360878357222897,0.369403042826587,0.607785359174263,"bg",50,3,"sg","Torrance2018_bg.csv"
"341","complexity_M",0.641803719621229,0.411912014519645,0.421642219587038,0.64933983366727,"bg",50,3,"sg","Torrance2018_bg.csv"
"342","matchimage_M",0.186557475031009,0.0348036914899454,0.0356258259345898,0.188748048823265,"bg",50,3,"sg","Torrance2018_bg.csv"
"343","responselatency_M",0,-0.0544930793813442,-0.0557803174769665,0,"bg",50,4,"cbow","Torrance2018_bg.csv"
"344","meaninterkeypressinterval_M",0.146895779827301,0.021578370131071,0.0220880954097577,0.148620642609826,"bg",50,4,"cbow","Torrance2018_bg.csv"
"345","responselatencycommonname_M",0,-0.0288054967641168,-0.0294859415695684,0,"bg",50,4,"cbow","Torrance2018_bg.csv"
"346","meaninterkeypressintervalcommonname_M",0,-0.0173525410100322,-0.0177624435535763,0,"bg",50,4,"cbow","Torrance2018_bg.csv"
"347","familiar_M",0.442673934238616,0.195960212054295,0.200589193441404,0.447871849351356,"bg",50,4,"cbow","Torrance2018_bg.csv"
"348","complexity_M",0.593686276819713,0.352463395284053,0.360789302259267,0.600657391746132,"bg",50,4,"cbow","Torrance2018_bg.csv"
"349","matchimage_M",0,-0.0187239921938837,-0.0191662912220857,0,"bg",50,4,"cbow","Torrance2018_bg.csv"
"350","responselatency_M",0,-0.0097273120850872,-0.00995709111071918,0,"bg",50,4,"sg","Torrance2018_bg.csv"
"351","meaninterkeypressinterval_M",0,-0.0127526319445676,-0.0130538752188487,0,"bg",50,4,"sg","Torrance2018_bg.csv"
"352","responselatencycommonname_M",0,-0.0262895015627598,-0.0269105134106991,0,"bg",50,4,"sg","Torrance2018_bg.csv"
"353","meaninterkeypressintervalcommonname_M",0,-0.00098087372626957,-0.00100404397177201,0,"bg",50,4,"sg","Torrance2018_bg.csv"
"354","familiar_M",0.535508959379469,0.286769845575682,0.293543936416052,0.541796951279769,"bg",50,4,"sg","Torrance2018_bg.csv"
"355","complexity_M",0.608405335072409,0.37015705174457,0.378900919108615,0.615549282436927,"bg",50,4,"sg","Torrance2018_bg.csv"
"356","matchimage_M",0,-0.00964858495411521,-0.00987650428373998,0,"bg",50,4,"sg","Torrance2018_bg.csv"
"357","responselatency_M",0,-0.0965049030933195,-0.0987845464734767,0,"bg",50,5,"cbow","Torrance2018_bg.csv"
"358","meaninterkeypressinterval_M",0,-0.0481913564273446,-0.0493297349256283,0,"bg",50,5,"cbow","Torrance2018_bg.csv"
"359","responselatencycommonname_M",0,-0.0361883234803108,-0.0370431657672473,0,"bg",50,5,"cbow","Torrance2018_bg.csv"
"360","meaninterkeypressintervalcommonname_M",0,-0.0615715077576287,-0.0630259528227696,0,"bg",50,5,"cbow","Torrance2018_bg.csv"
"361","familiar_M",0.422807273854565,0.178765990824329,0.182988809505218,0.427771912945694,"bg",50,5,"cbow","Torrance2018_bg.csv"
"362","complexity_M",0.558047040319907,0.311416499209808,0.318772794466732,0.564599676289964,"bg",50,5,"cbow","Torrance2018_bg.csv"
"363","matchimage_M",0.227213180179073,0.0516258292470877,0.052845337024578,0.229881136730655,"bg",50,5,"cbow","Torrance2018_bg.csv"
"364","responselatency_M",0.110373788005764,0.0121823730787414,0.0124701456711526,0.111669806443607,"bg",50,5,"sg","Torrance2018_bg.csv"
"365","meaninterkeypressinterval_M",0.20966740226575,0.043960419572868,0.0449988546808885,0.212129334795753,"bg",50,5,"sg","Torrance2018_bg.csv"
"366","responselatencycommonname_M",0,-0.0185105795467279,-0.0189478373312962,0,"bg",50,5,"sg","Torrance2018_bg.csv"
"367","meaninterkeypressintervalcommonname_M",0.221148311621107,0.0489065757328663,0.050061849175375,0.223745053968518,"bg",50,5,"sg","Torrance2018_bg.csv"
"368","familiar_M",0.551733960063402,0.304410362687244,0.311601158656234,0.558212467306342,"bg",50,5,"sg","Torrance2018_bg.csv"
"369","complexity_M",0.669878466695754,0.448737160142655,0.459337250539725,0.677744236817788,"bg",50,5,"sg","Torrance2018_bg.csv"
"370","matchimage_M",0.153894977150801,0.0236836639922457,0.0242431206219838,0.155702025105596,"bg",50,5,"sg","Torrance2018_bg.csv"
"371","responselatency_M",0,-0.0709921181484485,-0.0726690973173095,0,"bg",50,6,"cbow","Torrance2018_bg.csv"
"372","meaninterkeypressinterval_M",0,-0.0982259895532334,-0.100546288519058,0,"bg",50,6,"cbow","Torrance2018_bg.csv"
"373","responselatencycommonname_M",0,-0.0487774544947741,-0.0499296778292964,0,"bg",50,6,"cbow","Torrance2018_bg.csv"
"374","meaninterkeypressintervalcommonname_M",0,-0.0860624243497636,-0.088095395003695,0,"bg",50,6,"cbow","Torrance2018_bg.csv"
"375","familiar_M",0.386608256587126,0.149465944061337,0.152996635653337,0.39114784372835,"bg",50,6,"cbow","Torrance2018_bg.csv"
"376","complexity_M",0.560684996429211,0.314367665220824,0.321793673060686,0.567268607505021,"bg",50,6,"cbow","Torrance2018_bg.csv"
"377","matchimage_M",0,-0.0188279673255319,-0.0192727224592059,0,"bg",50,6,"cbow","Torrance2018_bg.csv"
"378","responselatency_M",0.20774504227889,0.0431580025914577,0.0441774829676339,0.210184402293876,"bg",50,6,"sg","Torrance2018_bg.csv"
