IAPS	set	valcat	content	val_yf	val_ym	val_of	val_om	val_f	val_m	val_y	val_o	val_t	aro_yf	aro_ym	aro_of	aro_om	aro_f	aro_m	aro_y	aro_o	aro_t	vage_p	vage_e	vage_s	vaxs_p	vaxs_e	vaxs_s	vsex_p	vsex_e	vsex_s	aage_p	aage_e	aage_s	aaxs_p	aaxs_e	aaxs_s	asex_p	asex_e	asex_s	phit_y	phit_o	phit_t	pfa_y	pfa_o	pfa_t	dp_y	dp_o	dp_t	bc_y	by_o	by_t
9041.0	1	3	1	2.833	4.267	3.214	3.154	3.038	3.750	3.630	3.185	3.407	6.250	4.400	5.500	5.077	5.846	4.714	5.222	5.296	5.259	0.643	0.002	0	0.042	0.039	1	0.011	0.060	1	0.945	0.000	0	0.180	0.036	0	0.035	0.086	1	0.900	0.900	0.908	0.060	0.060	0.051	2.836	2.836	2.965	0.137	0.137	0.153
9042.0	1	3	1	2.417	3.733	2.214	2.769	2.308	3.286	3.148	2.481	2.815	6.917	5.667	6.786	6.923	6.846	6.250	6.222	6.852	6.537	0.117	0.023	0	0.142	0.021	0	0.042	0.039	1	0.353	0.017	0	0.253	0.026	0	0.358	0.017	0	0.980	0.820	0.908	0.060	0.020	0.031	3.609	2.969	3.201	-0.249	0.569	0.271
9045.0	1	3	1	4.417	5.667	5.929	4.923	5.231	5.321	5.111	5.444	5.278	4.500	3.933	4.143	5.000	4.308	4.429	4.185	4.556	4.370	0.969	0.000	0	0.018	0.053	1	0.976	0.000	0	0.529	0.008	0	0.209	0.031	0	0.796	0.001	0	0.940	0.740	0.847	0.020	0.020	0.010	3.609	2.697	3.342	0.249	0.705	0.648
9046.0	1	3	1	4.500	4.867	3.929	3.538	4.192	4.250	4.704	3.741	4.222	4.333	3.533	5.286	5.769	4.846	4.571	3.889	5.519	4.704	0.001	0.094	1	0.190	0.016	0	0.850	0.000	0	0.009	0.127	1	0.282	0.023	0	0.790	0.001	0	0.620	0.540	0.582	0.220	0.260	0.235	1.078	0.744	0.930	0.233	0.271	0.259
9050.0	1	2	1	2.308	2.769	1.929	1.750	2.111	2.280	2.538	1.846	2.192	6.231	5.846	7.857	6.833	7.074	6.320	6.038	7.385	6.712	0.004	0.081	1	0.946	0.000	0	0.220	0.015	0	0.036	0.090	1	0.608	0.006	0	0.241	0.029	0	0.820	0.740	0.786	0.140	0.220	0.173	1.996	1.416	1.732	0.082	0.064	0.074
9070.0	1	2	2	5.308	4.308	5.071	4.000	5.185	4.160	4.808	4.577	4.692	3.846	4.615	4.071	4.083	3.963	4.360	4.231	4.077	4.154	0.906	0.000	0	0.831	0.000	0	0.145	0.021	0	0.685	0.004	0	0.699	0.003	0	0.685	0.004	0	0.700	0.740	0.724	0.020	0.220	0.112	2.578	1.416	1.811	0.765	0.064	0.309
9101.0	3	3	1	4.500	4.200	4.357	3.615	4.423	3.929	4.333	4.000	4.167	4.000	5.000	4.357	3.846	4.192	4.464	4.556	4.111	4.333	0.969	0.000	0	0.551	0.003	0	0.394	0.007	0	0.560	0.007	0	0.271	0.024	0	0.720	0.003	0	0.860	0.820	0.847	0.020	0.020	0.010	3.134	2.969	3.342	0.487	0.569	0.648
9102.0	1	2	1	2.538	3.077	2.643	2.583	2.593	2.840	2.808	2.615	2.712	6.385	6.308	7.000	6.833	6.704	6.560	6.346	6.923	6.635	0.148	0.021	0	0.875	0.000	0	0.750	0.001	0	0.176	0.039	0	0.757	0.002	0	0.979	0.000	0	0.900	0.940	0.929	0.180	0.500	0.337	2.197	1.555	1.887	-0.183	-0.777	-0.522
9110.0	3	2	1	3.692	2.769	2.786	2.583	3.222	2.680	3.231	2.692	2.962	5.077	5.308	5.786	5.583	5.444	5.440	5.192	5.692	5.442	0.170	0.019	0	0.381	0.008	0	0.381	0.008	0	0.478	0.011	0	0.756	0.002	0	0.987	0.000	0	0.860	0.860	0.867	0.020	0.180	0.092	3.134	1.996	2.443	0.487	-0.082	0.108
9120.0	1	1	1	2.417	2.867	2.071	2.000	2.231	2.464	2.667	2.037	2.352	6.750	6.000	7.357	7.846	7.077	6.857	6.333	7.593	6.963	0.002	0.092	1	0.121	0.023	0	0.571	0.003	0	0.011	0.122	1	0.189	0.034	0	0.780	0.002	0	0.860	0.620	0.745	0.020	0.140	0.071	3.134	1.386	2.124	0.487	0.387	0.403
9140.0	2	3	1	2.167	2.533	2.214	1.615	2.192	2.107	2.370	1.926	2.148	7.500	6.333	7.714	7.692	7.615	6.964	6.852	7.704	7.278	0.044	0.038	1	0.081	0.029	0	0.427	0.006	0	0.087	0.058	0	0.210	0.031	0	0.193	0.034	0	0.900	0.980	0.949	0.180	0.300	0.235	2.197	2.578	2.359	-0.183	-0.765	-0.456
9160.0	1	4	1	3.154	3.000	2.000	2.333	2.556	2.680	3.077	2.154	2.615	6.462	5.538	7.643	7.167	7.074	6.320	6.000	7.423	6.712	0.001	0.109	1	0.864	0.000	0	0.292	0.011	0	0.017	0.115	1	0.604	0.006	0	0.169	0.040	0	0.820	0.580	0.704	0.180	0.260	0.214	1.831	0.845	1.328	0.000	0.221	0.128
9180.0	2	4	1	2.462	2.385	2.643	2.417	2.556	2.400	2.423	2.538	2.481	6.923	6.154	6.500	6.083	6.704	6.120	6.538	6.308	6.423	0.538	0.004	0	0.651	0.002	0	0.464	0.005	0	0.535	0.008	0	0.626	0.005	0	0.204	0.034	0	0.820	0.940	0.888	0.060	0.020	0.031	2.470	3.609	3.087	0.320	0.249	0.329
9181.0	2	1	1	1.583	2.600	1.929	1.846	1.769	2.250	2.148	1.889	2.019	7.417	7.000	8.143	8.077	7.808	7.500	7.185	8.111	7.648	0.033	0.043	1	0.159	0.019	0	0.169	0.018	0	0.021	0.102	1	0.644	0.004	0	0.526	0.008	0	0.820	0.660	0.745	0.060	0.260	0.153	2.470	1.056	1.682	0.320	0.115	0.182
9182.0	2	4	1	2.308	2.692	1.786	2.417	2.037	2.560	2.500	2.077	2.288	6.538	5.462	8.143	6.833	7.370	6.120	6.000	7.538	6.769	0.047	0.039	1	0.895	0.000	0	0.004	0.083	1	0.024	0.104	1	0.832	0.001	0	0.011	0.130	1	0.660	0.620	0.643	0.180	0.260	0.214	1.328	0.949	1.158	0.251	0.169	0.213
9210.0	1	1	2	4.833	5.467	5.286	5.231	5.077	5.357	5.185	5.259	5.222	3.833	2.267	3.500	3.538	3.654	2.857	2.963	3.519	3.241	0.612	0.002	0	0.109	0.024	0	0.141	0.021	0	0.346	0.018	0	0.110	0.050	0	0.128	0.046	0	0.660	0.780	0.724	0.100	0.140	0.112	1.694	1.853	1.811	0.435	0.154	0.309
9220.0	1	4	1	3.077	3.385	3.786	3.417	3.444	3.400	3.231	3.615	3.423	5.615	4.769	5.143	5.500	5.370	5.120	5.192	5.308	5.250	0.534	0.004	0	0.135	0.022	0	0.516	0.004	0	0.923	0.000	0	0.231	0.030	0	0.507	0.009	0	0.700	0.740	0.724	0.220	0.140	0.173	1.297	1.724	1.537	0.124	0.218	0.172
9250.0	1	1	1	2.167	2.533	1.929	2.231	2.038	2.393	2.370	2.074	2.222	7.167	6.533	7.500	7.615	7.346	7.036	6.815	7.556	7.185	0.081	0.029	0	0.465	0.005	0	0.287	0.011	0	0.146	0.042	0	0.438	0.012	0	0.591	0.006	0	0.660	0.700	0.684	0.060	0.260	0.153	1.967	1.168	1.501	0.571	0.059	0.273
9252.0	1	2	1	1.308	2.846	1.357	1.917	1.333	2.400	2.077	1.615	1.846	8.308	7.462	8.071	7.667	8.185	7.560	7.885	7.885	7.885	0.412	0.007	0	0.243	0.014	0	0.005	0.075	1	0.975	0.000	0	0.650	0.004	0	0.162	0.041	0	0.900	0.540	0.724	0.020	0.180	0.092	3.335	1.016	1.926	0.386	0.407	0.367
9253.0	1	4	1	1.538	2.000	1.429	2.250	1.481	2.120	1.769	1.808	1.788	8.077	7.231	8.714	7.083	8.407	7.160	7.654	7.962	7.808	0.733	0.001	0	0.207	0.016	0	0.001	0.098	1	0.488	0.010	0	0.293	0.023	0	0.005	0.157	1	0.820	0.900	0.867	0.100	0.140	0.112	2.197	2.362	2.329	0.183	-0.101	0.050
9265.0	1	4	1	1.154	2.385	2.143	2.333	1.667	2.360	1.769	2.231	2.000	8.615	7.077	8.000	7.750	8.296	7.400	7.846	7.885	7.865	0.503	0.005	0	0.092	0.028	0	0.020	0.054	1	0.914	0.000	0	0.135	0.047	0	0.039	0.088	1	0.940	0.740	0.847	0.060	0.060	0.051	3.110	2.198	2.658	0.000	0.456	0.306
9270.0	1	3	1	3.250	3.733	2.857	3.154	3.038	3.464	3.519	3.000	3.259	5.333	4.600	6.143	7.000	5.769	5.714	4.926	6.556	5.741	0.008	0.065	1	0.254	0.012	0	0.673	0.002	0	0.012	0.119	1	0.204	0.032	0	0.921	0.000	0	0.540	0.580	0.561	0.060	0.060	0.051	1.655	1.757	1.789	0.727	0.676	0.740
9280.0	4	2	1	3.462	2.846	3.786	3.167	3.630	3.000	3.154	3.500	3.327	5.538	5.538	5.786	5.083	5.667	5.320	5.538	5.462	5.500	0.704	0.001	0	0.501	0.005	0	0.565	0.003	0	0.950	0.000	0	0.550	0.008	0	0.673	0.004	0	0.580	0.660	0.622	0.060	0.060	0.051	1.757	1.967	1.947	0.676	0.571	0.662
9290.0	3	4	1	3.077	3.000	2.714	2.500	2.889	2.760	3.038	2.615	2.827	5.846	5.000	6.786	5.750	6.333	5.360	5.423	6.308	5.865	0.048	0.039	1	0.969	0.000	0	0.265	0.013	0	0.158	0.042	0	0.865	0.001	0	0.122	0.050	0	0.660	0.620	0.643	0.060	0.260	0.153	1.967	0.949	1.389	0.571	0.169	0.329
9300.0	3	4	1	2.000	2.769	1.643	2.667	1.815	2.720	2.385	2.115	2.250	6.615	6.231	8.000	6.417	7.333	6.320	6.423	7.269	6.846	0.104	0.026	0	0.212	0.016	0	0.015	0.058	1	0.128	0.049	0	0.227	0.031	0	0.128	0.049	0	0.900	0.900	0.908	0.060	0.300	0.173	2.836	1.806	2.270	0.137	-0.379	-0.194
9301.0	3	1	1	1.833	2.467	1.714	1.692	1.769	2.107	2.185	1.704	1.944	7.583	6.267	7.714	7.615	7.654	6.893	6.852	7.667	7.259	0.031	0.044	1	0.087	0.028	0	0.064	0.033	0	0.111	0.050	0	0.188	0.034	0	0.127	0.046	0	0.980	0.940	0.969	0.020	0.020	0.010	4.107	3.609	4.191	0.000	0.249	0.223
9320.0	3	2	1	2.231	2.769	2.214	2.750	2.222	2.760	2.500	2.462	2.481	6.385	5.231	7.571	6.167	7.000	5.680	5.808	6.923	6.365	0.125	0.024	0	0.645	0.002	0	0.038	0.043	1	0.057	0.075	0	0.698	0.003	0	0.057	0.075	0	0.940	0.940	0.949	0.020	0.260	0.133	3.609	2.198	2.749	0.249	-0.456	-0.261
9330.0	1	2	1	3.000	3.385	2.357	2.667	2.667	3.040	3.192	2.500	2.846	5.154	5.538	7.071	6.333	6.148	5.920	5.346	6.731	6.038	0.009	0.068	1	0.514	0.004	0	0.419	0.007	0	0.045	0.082	1	0.503	0.010	0	0.546	0.008	0	0.660	0.500	0.582	0.140	0.140	0.133	1.493	1.080	1.320	0.334	0.540	0.454
9331.0	1	3	1	4.333	4.400	4.357	3.692	4.346	4.071	4.370	4.037	4.204	4.500	3.000	5.429	5.308	5.000	4.071	3.667	5.370	4.519	0.010	0.062	1	0.161	0.019	0	0.495	0.004	0	0.006	0.144	1	0.223	0.030	0	0.153	0.040	0	0.660	0.740	0.704	0.220	0.100	0.153	1.185	1.925	1.560	0.180	0.319	0.244
9340.0	3	1	1	2.500	4.000	2.857	2.154	2.692	3.143	3.333	2.519	2.926	5.000	4.400	5.857	6.077	5.462	5.179	4.667	5.963	5.315	0.009	0.064	1	0.047	0.037	1	0.436	0.006	0	0.029	0.091	1	0.472	0.010	0	0.738	0.002	0	0.740	0.780	0.765	0.180	0.220	0.194	1.559	1.544	1.587	0.136	0.000	0.070
9341.0	1	2	1	3.769	2.923	3.071	3.000	3.407	2.960	3.346	3.038	3.192	5.385	5.308	5.571	5.667	5.481	5.480	5.346	5.615	5.481	0.461	0.005	0	0.726	0.001	0	0.570	0.003	0	0.610	0.006	0	0.918	0.000	0	0.953	0.000	0	0.820	0.860	0.847	0.100	0.340	0.214	2.197	1.493	1.815	0.183	-0.334	-0.116
9342.0	1	3	1	2.750	3.467	2.143	2.000	2.423	2.786	3.148	2.074	2.611	5.667	5.267	6.429	6.769	6.077	5.964	5.444	6.593	6.019	0.002	0.090	1	0.240	0.013	0	0.641	0.002	0	0.052	0.073	0	0.518	0.008	0	0.959	0.000	0	0.620	0.700	0.663	0.140	0.180	0.153	1.386	1.440	1.445	0.387	0.195	0.301
9373.0	3	2	1	2.308	2.615	2.000	2.500	2.148	2.560	2.462	2.231	2.346	6.231	5.308	6.571	6.500	6.407	5.880	5.769	6.538	6.154	0.155	0.020	0	0.897	0.000	0	0.379	0.008	0	0.156	0.042	0	0.614	0.005	0	0.535	0.008	0	0.740	0.540	0.643	0.020	0.140	0.071	2.697	1.181	1.831	0.705	0.490	0.550
9390.0	3	1	1	3.417	4.200	3.143	3.385	3.269	3.821	3.852	3.259	3.556	4.750	3.133	5.714	5.308	5.269	4.143	3.852	5.519	4.685	0.009	0.065	1	0.269	0.012	0	0.056	0.035	0	0.008	0.132	1	0.293	0.022	0	0.082	0.059	0	0.620	0.380	0.500	0.020	0.140	0.071	2.359	0.775	1.465	0.874	0.693	0.733
9400.0	1	1	1	1.667	2.267	1.571	1.462	1.615	1.893	2.000	1.519	1.759	7.333	6.800	7.857	8.154	7.615	7.429	7.037	8.000	7.519	0.003	0.081	1	0.096	0.026	0	0.430	0.006	0	0.022	0.100	1	0.303	0.021	0	0.768	0.002	0	0.820	0.660	0.745	0.180	0.180	0.173	1.831	1.328	1.599	0.000	0.251	0.141
9409.0	1	3	1	2.500	3.600	2.214	1.692	2.346	2.714	3.111	1.963	2.537	6.917	5.933	7.500	7.462	7.231	6.643	6.370	7.481	6.926	0.000	0.119	1	0.027	0.046	1	0.166	0.018	0	0.023	0.099	1	0.300	0.021	0	0.263	0.025	0	0.780	0.740	0.765	0.140	0.180	0.153	1.853	1.559	1.747	0.154	0.136	0.150
9415.0	1	2	1	2.769	2.923	2.429	2.833	2.593	2.880	2.846	2.615	2.731	5.923	6.385	7.643	6.833	6.815	6.600	6.154	7.269	6.712	0.088	0.029	0	0.387	0.008	0	0.380	0.008	0	0.068	0.069	0	0.366	0.017	0	0.425	0.014	0	0.740	0.780	0.765	0.020	0.060	0.031	2.697	2.327	2.595	0.705	0.391	0.574
9417.0	1	3	1	3.750	4.333	4.643	4.231	4.231	4.286	4.074	4.444	4.259	5.167	3.667	4.571	4.615	4.846	4.107	4.333	4.593	4.463	0.768	0.001	0	0.088	0.028	0	0.272	0.012	0	0.755	0.002	0	0.177	0.036	0	0.203	0.032	0	0.900	0.780	0.847	0.100	0.100	0.092	2.563	2.054	2.353	0.000	0.255	0.153
9420.0	1	2	1	1.462	2.000	1.357	2.333	1.407	2.160	1.731	1.808	1.769	8.154	7.385	8.643	7.500	8.407	7.440	7.769	8.115	7.942	0.641	0.002	0	0.342	0.009	0	0.001	0.101	1	0.385	0.016	0	0.566	0.007	0	0.021	0.109	1	0.860	0.740	0.806	0.140	0.460	0.296	2.161	0.744	1.400	0.000	-0.271	-0.164
9421.0	1	4	1	2.615	2.692	2.357	3.000	2.481	2.840	2.654	2.654	2.654	6.692	6.615	7.357	6.750	7.037	6.680	6.654	7.077	6.865	0.372	0.008	0	0.236	0.014	0	0.372	0.008	0	0.274	0.025	0	0.424	0.014	0	0.585	0.006	0	0.660	0.700	0.684	0.180	0.220	0.194	1.328	1.297	1.342	0.251	0.124	0.193
9430.0	1	2	1	1.615	2.308	1.214	2.667	1.407	2.480	1.962	1.885	1.923	7.923	6.154	8.429	7.167	8.185	6.640	7.038	7.846	7.442	0.177	0.018	0	0.750	0.001	0	0.000	0.141	1	0.109	0.054	0	0.673	0.004	0	0.004	0.160	1	0.820	0.620	0.724	0.060	0.260	0.153	2.470	0.949	1.620	0.320	0.169	0.214
9432.0	1	3	1	4.417	3.933	4.429	4.615	4.423	4.250	4.148	4.519	4.333	5.583	4.600	4.714	5.923	5.115	5.214	5.037	5.296	5.167	0.886	0.000	0	0.363	0.008	0	0.755	0.001	0	0.725	0.002	0	0.094	0.055	0	0.861	0.001	0	0.900	0.860	0.888	0.020	0.020	0.010	3.335	3.134	3.533	0.386	0.487	0.552
9433.0	1	1	1	1.500	2.333	2.000	1.231	1.769	1.821	1.963	1.630	1.796	7.750	6.800	7.929	8.308	7.846	7.500	7.222	8.111	7.667	0.029	0.045	1	0.006	0.071	1	0.542	0.004	0	0.069	0.064	0	0.150	0.041	0	0.533	0.008	0	0.820	0.820	0.827	0.140	0.260	0.194	1.996	1.559	1.804	0.082	-0.136	-0.038
9435.0	1	1	1	2.000	2.800	1.643	1.615	1.808	2.250	2.444	1.630	2.037	7.000	5.933	7.786	7.538	7.423	6.679	6.407	7.667	7.037	0.000	0.116	1	0.126	0.022	0	0.053	0.036	0	0.010	0.126	1	0.361	0.017	0	0.146	0.042	0	0.740	0.660	0.704	0.060	0.100	0.071	2.198	1.694	2.001	0.456	0.435	0.465
9452.0	1	4	1	3.154	2.923	2.143	2.417	2.630	2.680	3.038	2.269	2.654	6.769	6.000	7.643	7.000	7.222	6.480	6.385	7.346	6.865	0.002	0.092	1	0.509	0.004	0	0.371	0.008	0	0.032	0.094	1	0.949	0.000	0	0.196	0.035	0	0.940	0.940	0.949	0.020	0.020	0.010	3.609	3.609	3.954	0.249	0.249	0.342
9470.0	3	2	1	3.077	3.077	1.857	2.667	2.444	2.880	3.077	2.231	2.654	5.385	5.077	7.786	6.667	6.630	5.840	5.231	7.269	6.250	0.000	0.168	1	0.211	0.016	0	0.153	0.020	0	0.000	0.238	1	0.325	0.021	0	0.320	0.021	0	0.660	0.780	0.724	0.180	0.180	0.173	1.328	1.688	1.537	0.251	0.072	0.172
9471.0	3	2	1	3.692	3.846	2.571	2.833	3.111	3.360	3.769	2.692	3.231	5.308	5.385	7.071	6.250	6.222	5.800	5.346	6.692	6.019	0.002	0.089	1	0.410	0.007	0	0.580	0.003	0	0.044	0.083	1	0.492	0.010	0	0.544	0.008	0	0.980	0.780	0.888	0.060	0.020	0.031	3.609	2.826	3.087	-0.249	0.641	0.329
9480.0	3	2	1	3.308	2.846	1.857	1.917	2.556	2.400	3.077	1.885	2.481	6.231	5.000	8.286	7.250	7.296	6.080	5.615	7.808	6.712	0.000	0.224	1	0.496	0.005	0	0.322	0.010	0	0.000	0.296	1	0.972	0.000	0	0.052	0.078	0	0.620	0.460	0.541	0.220	0.300	0.255	1.078	0.424	0.761	0.233	0.312	0.278
9495.0	1	4	1	2.615	3.846	2.071	3.000	2.333	3.440	3.231	2.500	2.865	6.538	6.462	7.571	6.250	7.074	6.360	6.500	6.962	6.731	0.049	0.039	1	0.461	0.006	0	0.015	0.058	1	0.323	0.021	0	0.165	0.041	0	0.251	0.028	0	0.780	0.740	0.765	0.060	0.100	0.071	2.327	1.925	2.189	0.391	0.319	0.371
9500.0	1	1	1	2.167	3.267	2.786	1.846	2.500	2.607	2.778	2.333	2.556	6.917	5.933	7.286	7.846	7.115	6.821	6.370	7.556	6.963	0.025	0.047	1	0.009	0.063	1	0.667	0.002	0	0.042	0.080	1	0.164	0.038	0	0.701	0.003	0	0.740	0.460	0.602	0.060	0.220	0.133	2.198	0.672	1.373	0.456	0.436	0.428
9520.0	1	4	1	2.462	2.692	3.429	3.000	2.963	2.840	2.577	3.231	2.904	6.308	6.615	6.357	5.500	6.333	6.080	6.462	5.962	6.212	0.218	0.015	0	0.647	0.002	0	0.959	0.000	0	0.479	0.011	0	0.319	0.021	0	0.754	0.002	0	0.820	0.740	0.786	0.220	0.060	0.133	1.688	2.198	1.906	-0.072	0.456	0.161
9530.0	1	4	1	3.000	2.462	2.571	3.250	2.778	2.840	2.731	2.885	2.808	6.231	6.308	6.071	5.750	6.148	6.040	6.269	5.923	6.096	0.616	0.003	0	0.181	0.018	0	0.920	0.000	0	0.615	0.005	0	0.630	0.005	0	0.932	0.000	0	0.820	0.660	0.745	0.060	0.180	0.112	2.470	1.328	1.873	0.320	0.251	0.278
9560.0	2	3	1	3.083	2.400	2.071	2.538	2.538	2.464	2.704	2.296	2.500	5.917	6.800	7.357	7.385	6.692	7.071	6.407	7.370	6.889	0.036	0.041	1	0.145	0.020	0	0.411	0.006	0	0.048	0.076	1	0.396	0.014	0	0.367	0.016	0	0.740	0.780	0.765	0.020	0.140	0.071	2.697	1.853	2.189	0.705	0.154	0.371
9561.0	2	1	1	2.500	2.533	3.000	3.846	2.769	3.143	2.519	3.407	2.963	7.083	6.400	6.714	6.154	6.885	6.286	6.704	6.444	6.574	0.122	0.023	0	0.659	0.002	0	0.176	0.018	0	0.589	0.006	0	0.914	0.000	0	0.277	0.024	0	0.820	0.820	0.827	0.140	0.220	0.173	1.996	1.688	1.881	0.082	-0.072	0.000
9570.0	2	3	1	1.500	2.800	1.786	1.462	1.654	2.179	2.222	1.630	1.926	7.667	7.000	7.571	8.000	7.615	7.464	7.296	7.778	7.537	0.094	0.027	0	0.021	0.050	1	0.298	0.010	0	0.334	0.019	0	0.243	0.027	0	0.798	0.001	0	0.820	0.780	0.806	0.260	0.300	0.276	1.559	1.297	1.460	-0.136	-0.124	-0.134
9571.0	2	4	1	1.538	2.385	1.571	1.917	1.556	2.160	1.962	1.731	1.846	7.615	5.692	8.286	6.917	7.963	6.280	6.654	7.654	7.154	0.072	0.032	0	0.359	0.008	0	0.000	0.124	1	0.095	0.058	0	0.508	0.009	0	0.002	0.190	1	0.940	0.980	0.969	0.020	0.060	0.031	3.609	3.609	3.744	0.249	-0.249	0.000
9584.0	1	1	1	3.333	3.933	3.500	4.000	3.423	3.964	3.667	3.741	3.704	6.667	5.200	5.571	5.462	6.077	5.321	5.852	5.519	5.685	0.461	0.005	0	0.315	0.010	0	0.066	0.032	0	0.449	0.012	0	0.220	0.030	0	0.155	0.040	0	0.940	0.980	0.969	0.060	0.380	0.214	3.110	2.359	2.664	0.000	-0.874	-0.540
9592.0	1	4	1	2.846	4.077	3.857	3.250	3.370	3.680	3.462	3.577	3.519	6.308	5.692	5.000	6.333	5.630	6.000	6.000	5.615	5.808	0.723	0.001	0	0.038	0.043	1	0.723	0.001	0	0.709	0.003	0	0.149	0.044	0	0.427	0.013	0	0.940	0.980	0.969	0.260	0.460	0.357	2.198	2.154	2.238	-0.456	-0.977	-0.753
9594.0	1	4	1	3.000	3.615	4.857	4.000	3.963	3.800	3.308	4.462	3.885	5.538	5.154	5.071	6.000	5.296	5.560	5.346	5.500	5.423	0.357	0.009	0	0.136	0.022	0	0.416	0.007	0	0.579	0.007	0	0.395	0.015	0	0.489	0.010	0	0.940	0.900	0.929	0.420	0.700	0.561	1.757	0.757	1.311	-0.676	-0.903	-0.810
9600.0	3	4	1	2.000	3.231	1.857	2.500	1.926	2.880	2.615	2.154	2.385	6.154	5.846	7.429	6.583	6.815	6.200	6.000	7.038	6.519	0.024	0.051	1	0.998	0.000	0	0.024	0.051	1	0.049	0.080	1	0.598	0.006	0	0.244	0.029	0	0.860	0.940	0.908	0.060	0.340	0.194	2.635	1.967	2.193	0.237	-0.571	-0.233
9611.0	3	4	1	2.692	3.231	1.857	2.417	2.259	2.840	2.962	2.115	2.538	6.385	5.000	8.071	6.917	7.259	5.920	5.692	7.538	6.615	0.000	0.125	1	0.921	0.000	0	0.022	0.052	1	0.001	0.199	1	0.868	0.001	0	0.024	0.103	1	0.740	0.700	0.724	0.060	0.180	0.112	2.198	1.440	1.811	0.456	0.195	0.309
9620.0	3	2	1	3.000	3.308	2.857	2.417	2.926	2.880	3.154	2.654	2.904	5.692	5.385	6.929	6.667	6.333	6.000	5.538	6.808	6.173	0.010	0.065	1	0.585	0.003	0	0.757	0.001	0	0.047	0.082	1	0.987	0.000	0	0.664	0.004	0	0.740	0.900	0.827	0.140	0.260	0.194	1.724	1.925	1.804	0.218	-0.319	-0.038
9621.0	3	4	1	3.077	4.154	3.357	2.833	3.222	3.520	3.615	3.115	3.365	5.692	4.692	5.429	6.250	5.556	5.440	5.192	5.808	5.500	0.209	0.016	0	0.028	0.048	1	0.602	0.003	0	0.476	0.011	0	0.085	0.062	0	0.652	0.004	0	0.500	0.620	0.561	0.180	0.180	0.173	0.915	1.221	1.095	0.458	0.305	0.393
9622.0	3	2	1	2.308	3.231	2.571	2.833	2.444	3.040	2.769	2.692	2.731	6.462	5.923	7.500	7.167	7.000	6.520	6.192	7.346	6.769	0.045	0.040	1	0.421	0.007	0	0.098	0.027	0	0.025	0.102	1	0.803	0.001	0	0.354	0.018	0	0.620	0.580	0.602	0.060	0.140	0.092	1.860	1.282	1.588	0.625	0.439	0.535
9630.0	3	1	1	2.917	2.400	3.429	1.462	3.192	1.964	2.630	2.481	2.556	6.167	6.133	5.714	7.846	5.923	6.929	6.148	6.741	6.444	0.265	0.012	0	0.018	0.053	1	0.003	0.082	1	0.320	0.020	0	0.091	0.056	0	0.101	0.053	0	0.780	0.860	0.827	0.020	0.100	0.051	2.826	2.362	2.576	0.641	0.101	0.347
9635.1	1	3	1	1.500	2.667	1.571	1.385	1.538	2.071	2.148	1.481	1.815	7.667	6.467	8.143	7.923	7.923	7.143	7.000	8.037	7.519	0.003	0.083	1	0.025	0.047	1	0.021	0.050	1	0.037	0.084	1	0.284	0.023	0	0.123	0.047	0	0.820	0.780	0.806	0.100	0.140	0.112	2.197	1.853	2.078	0.183	0.154	0.175
9700.0	1	2	2	3.769	4.000	3.857	3.083	3.815	3.560	3.885	3.500	3.692	5.000	5.000	6.286	5.667	5.667	5.320	5.000	6.000	5.500	0.032	0.045	1	0.940	0.000	0	0.890	0.000	0	0.079	0.064	0	0.539	0.008	0	0.639	0.005	0	0.780	0.460	0.622	0.020	0.180	0.092	2.826	0.815	1.641	0.641	0.508	0.509
9800.0	1	2	1	1.923	3.077	2.071	1.917	2.000	2.520	2.500	2.000	2.250	7.077	7.231	7.571	6.750	7.333	7.000	7.154	7.192	7.173	0.310	0.010	0	0.894	0.000	0	0.254	0.013	0	0.852	0.001	0	0.228	0.031	0	0.588	0.006	0	0.820	0.940	0.888	0.140	0.180	0.153	1.996	2.470	2.238	0.082	-0.320	-0.096
9810.0	1	1	1	2.417	2.333	1.571	1.615	1.962	2.000	2.370	1.593	1.981	6.417	6.267	8.000	7.692	7.269	6.929	6.333	7.852	7.093	0.000	0.133	1	0.804	0.001	0	0.716	0.001	0	0.002	0.180	1	0.863	0.001	0	0.617	0.005	0	0.940	0.860	0.908	0.020	0.020	0.010	3.609	3.134	3.648	0.249	0.487	0.495
9830.0	3	3	1	2.917	3.467	2.500	2.308	2.692	2.929	3.222	2.407	2.815	6.500	4.533	7.000	7.308	6.769	5.821	5.407	7.148	6.278	0.002	0.087	1	0.053	0.036	0	0.193	0.016	0	0.009	0.130	1	0.063	0.068	0	0.171	0.037	0	0.860	0.940	0.908	0.060	0.060	0.051	2.635	3.110	2.965	0.237	0.000	0.153
9910.0	1	4	1	3.000	2.923	1.857	2.750	2.407	2.840	2.962	2.269	2.615	6.154	5.308	7.714	6.583	6.963	5.920	5.731	7.192	6.462	0.002	0.096	1	0.231	0.014	0	0.079	0.031	0	0.010	0.133	1	0.695	0.003	0	0.108	0.054	0	0.660	0.660	0.663	0.220	0.220	0.214	1.185	1.185	1.213	0.180	0.180	0.185
