var,adjusted r,adjusted r-squared,r-squared,r,language,dim,window,algo,dataset,data_source
unigram_freq,0.0165752379796464,0.000274738514081912,0.00110916847703263,0.033304181074343,de,50,1,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0512988311594544,0.00263157007832621,0.00365008273985096,0.060415914623971,de,50,1,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0136766886140362,0.000187051811445309,0.000755161588903153,0.0274802035819088,de,50,1,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0620461782761209,0.00384972823867217,0.00533971210298595,0.0730733337339002,de,50,2,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0167457336944612,0.000280419596965812,0.00113210402384262,0.0336467535409082,de,50,2,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0521714211981003,0.00272185718982959,0.00377531422429583,0.0614435857050663,de,50,2,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0136399392871513,0.000186047943757174,0.00075110879565532,0.0274063641451273,de,50,2,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0600058737381211,0.00360070488307533,0.00499430771509979,0.0706704161237203,de,50,3,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.016761904536236,0.000280961443681889,0.00113429155586325,0.0336792451795353,de,50,3,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0515199607742909,0.00265430635818448,0.00368161878115292,0.0606763444939864,de,50,3,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0138916357151192,0.000192977542841575,0.000779084825476173,0.0279120910265815,de,50,3,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0567470380652508,0.00322022632917902,0.00446657021956493,0.0668324039636831,de,50,4,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0162040504335845,0.000262571250454149,0.00106004705948126,0.0325583638944168,de,50,4,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0511242831760987,0.00261369233026993,0.00362528565762804,0.0602103451047081,de,50,4,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0143033901581098,0.000204586970015112,0.000825954157576636,0.0287394181843794,de,50,4,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0552838144777372,0.00305630014320886,0.00423919867930184,0.0651091290012533,de,50,5,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0157221656527102,0.000247186492811262,0.000997936043625691,0.0315901257298177,de,50,5,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0490864908932396,0.0024094835882121,0.00334204075723532,0.05781038624015,de,50,5,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.013942378186917,0.00019438990950702,0.00078478680209404,0.0280140465140979,de,50,5,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0533511848659321,0.00284634892659886,0.00394798875931129,0.0628330228407904,de,50,6,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0154686662746548,0.000239279636316644,0.00096601465100421,0.0310807762291132,de,50,6,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0495626214648434,0.00245645344646736,0.00340718964698855,0.0583711371054955,de,50,6,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0141366710266112,0.000199845467714628,0.000806811865484647,0.028404433905372,de,50,6,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0648813072892298,0.00420958403555947,0.00583884508974231,0.0764123359788346,de,100,1,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0184109683383262,0.00033896375515485,0.00136845725227397,0.0369926648441819,de,100,1,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0576775524674513,0.0033267000586356,0.00461425312770325,0.0679282940143741,de,100,1,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.016081989823188,0.000258630396673123,0.00104413712853796,0.032313110783983,de,100,1,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0555206105654515,0.00308253819756052,0.00427559180829545,0.0653880096676406,de,100,2,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.016075146837623,0.000258410345851139,0.0010432487440466,0.0322993613566367,de,100,2,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0572296060225959,0.00327522780550154,0.00454285925364562,0.0674007362989872,de,100,2,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0162683296700561,0.000264658550253627,0.00106847386177156,0.0326875184400951,de,100,2,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0541090856439174,0.00292779314922079,0.00406095483750973,0.063725621515288,de,100,3,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0156967956801692,0.000246389394624977,0.000994718015806473,0.0315391505244906,de,100,3,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0553277894888505,0.00306116428972255,0.00424594542618878,0.0651609194700994,de,100,3,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0158114378371788,0.000250001566478968,0.00100930099907498,0.0317694979355195,de,100,3,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0417015772653937,0.0017390215464216,0.00241208569101065,0.0491129890254161,de,100,4,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0116572451869583,0.000135891365348862,0.000548617725656564,0.0234225900714794,de,100,4,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0548579806114512,0.00300939803676635,0.0041741437637598,0.0646076138219003,de,100,4,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0156247897009983,0.000244134053200422,0.000985612799446756,0.0313944708419613,de,100,4,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0445022192065615,0.00198044751430885,0.002746952227758,0.0524113749844249,de,100,5,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0113666518256896,0.000129200773726454,0.000521606611670333,0.0228387086252777,de,100,5,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0534092159318642,0.0028525443464565,0.00395658203040628,0.062901367476441,de,100,5,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0152405627200369,0.000232274752023378,0.000937734681341729,0.0306224538752486,de,100,5,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0459569260902444,0.00211203905566419,0.00292947444814934,0.0541246196120521,de,100,6,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0112345124592459,0.000126214270196951,0.000509549563234513,0.0225732045406609,de,100,6,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.05237364750822,0.00274299895331528,0.00380463861380181,0.0616817526810143,de,100,6,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.015018125134252,0.000225544082548053,0.000910561765901374,0.0301755160005819,de,100,6,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0671638405131916,0.00451098147248143,0.00625689421995734,0.079100532362035,de,200,1,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0194947866864332,0.000380046707949533,0.00153431647421654,0.0391703519797376,de,200,1,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0622096085125131,0.00387003539128015,0.00536787885706191,0.0732658096049031,de,200,1,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0171414459937103,0.000293829170755287,0.00118624086951724,0.0344418476495853,de,200,1,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.05340927210514,0.00285255034680088,0.00395659035310064,0.0629014336331108,de,200,2,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0161119022281706,0.00025959339341013,0.00104802491845246,0.0323732129769731,de,200,2,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0585131162791338,0.00342378477669543,0.00474891313794279,0.0689123583832595,de,200,2,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0167306207009738,0.000279913669039853,0.00113006150239636,0.0336163874084703,de,200,2,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0599812644138656,0.00359775208068606,0.0049902120715431,0.0706414331079367,de,200,3,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.01746831013674,0.000305141859033335,0.00123191221366947,0.0350986070046871,de,200,3,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0567816133258431,0.00322415161188556,0.00447201472844355,0.0668731241115857,de,200,3,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0164494125030451,0.000270583171695338,0.00109239261725969,0.0330513633192291,de,200,3,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0532588016442033,0.00283649995257659,0.003934327876639,0.062724220813327,de,200,4,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0165361612939967,0.000273444630341073,0.00110394483715426,0.0332256653380223,de,200,4,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0572922341613602,0.00328240009520013,0.00455280747849041,0.0674744950221223,de,200,4,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0165647252525417,0.000274390122692194,0.00110776195873491,0.0332830581337549,de,200,4,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0485249555743364,0.00235467131349132,0.00326601415260941,0.057149052070961,de,200,5,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0134599526610144,0.00018117032563675,0.000731416979674382,0.0270447218450178,de,200,5,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0568265328953367,0.00322925484090479,0.00447909309140032,0.0669260270104264,de,200,5,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0164770229545001,0.000271492285443122,0.00109606287191782,0.0331068402587415,de,200,5,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0498206454640624,0.0024820967144558,0.00344275778581521,0.0586750184134203,de,200,6,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0125861270272559,0.00015841059354622,0.000639531874068122,0.0252889674377607,de,200,6,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.053853994810092,0.00290025275700542,0.0040227553188642,0.0634251946695018,de,200,6,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0156504269562627,0.000244935863913315,0.000988849852578022,0.0314459830912952,de,200,6,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0687603232977808,0.00472798206001534,0.00655788187201289,0.0809807500089552,de,300,1,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.020082961559669,0.000403325345007143,0.00162829649190305,0.0403521559758961,de,300,1,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0636323546697976,0.00404907656082292,0.00561621542542967,0.0749414132868448,de,300,1,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0179295865305065,0.00032147007315492,0.00129783213192491,0.03602543728985,de,300,1,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0570720690398066,0.00325722106448445,0.00451788325352737,0.0672152010599341,de,300,2,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0155570453208149,0.000242021659113889,0.000977084687035279,0.0312583538759686,de,300,2,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0603630520926077,0.00364369805793487,0.00505394080136212,0.0710910739921836,de,300,2,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0172299504123503,0.00029687119121205,0.00119852204970927,0.0346196772040017,de,300,2,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.055763529507316,0.0031095712231133,0.00431308759105603,0.0656741013722763,de,300,3,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.017124480092451,0.000293247818436751,0.00118389384631984,0.0344077585192619,de,300,3,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0592679608516036,0.00351269118350721,0.00487222953511518,0.0698013576881939,de,300,3,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0167131643429878,0.000279329862355718,0.00112770457048644,0.0335813128166015,de,300,3,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0516949274030653,0.00267236551920819,0.00370666748971354,0.0608824070624146,de,300,4,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0142847570816136,0.000204054284880711,0.000823803612498397,0.0287019792435713,de,300,4,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0587148525539312,0.00344743391042989,0.00478171534053945,0.06914994823237,de,300,4,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0174831843251053,0.000305661734145607,0.00123401104239923,0.0351284933123986,de,300,4,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0513843479814886,0.00264035121748271,0.00366226249699875,0.0605166299210287,de,300,5,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0143919159463061,0.00020712724460554,0.000836209700044444,0.0289172906760721,de,300,5,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0569607916801448,0.00324453178882886,0.00450028276990994,0.0670841469343535,de,300,5,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0172582876845284,0.000297848493801944,0.00120246759490833,0.0346766145248975,de,300,5,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0454476280363792,0.00206548689413308,0.00286490491883795,0.0535248065745029,de,300,6,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0121330209510906,0.000147210197399602,0.000594313873317043,0.0243785535526012,de,300,6,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0573803909194441,0.00329250926206822,0.00456682925803692,0.0675783194377969,de,300,6,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0170192357712126,0.000289654386236121,0.00116938651838072,0.0341962939275694,de,300,6,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0698693836656127,0.00488173077381259,0.00677113689080477,0.0822869181024832,de,500,1,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.020915231435251,0.000437446905990112,0.00176605133110325,0.0420244135129004,de,500,1,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0641547059808481,0.00411582629948906,0.00570879972367866,0.0755565994713808,de,500,1,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0187549342817567,0.000351747559913013,0.00142006775654446,0.0376837863881068,de,500,1,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0535559976991008,0.00286824488954609,0.00397835925070894,0.0630742360295306,de,500,2,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0171032984296751,0.000292522817174526,0.00118096688666675,0.0343651987724027,de,500,2,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0610111556918313,0.00372236111885288,0.0051630493078334,0.0718543617871135,de,500,2,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0177633456533505,0.000315536448800406,0.00127387703006898,0.035691413954465,de,500,2,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0574248072044715,0.00329760848247072,0.00457390206089753,0.0676306296059524,de,500,3,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0182723718494255,0.000333879573003678,0.00134793150038798,0.036714186636612,de,500,3,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0587201416494736,0.00344805503533424,0.00478257686321421,0.0691561773322832,de,500,3,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0176108335883936,0.000310141459678092,0.00125209649489938,0.0353849755531833,de,500,3,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0540865759433441,0.00292535769727513,0.00405757677770285,0.0636991112787522,de,500,4,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0156216847813732,0.000244037035408588,0.000985221121284074,0.031388232210242,de,500,4,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.060102200296169,0.00361227448044081,0.00501035516449078,0.07078386231685,de,500,4,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.017870432265569,0.00031935234935829,0.00128928250252136,0.035906580212008,de,500,4,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0562225598188399,0.00316097623258303,0.00438438819572268,0.0662147128342537,de,500,5,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0166576904598282,0.000277478651455452,0.00112023090127128,0.0334698506311468,de,500,5,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0580791295026988,0.00337318528379126,0.00467872981384443,0.0684012413180085,de,500,5,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0173817427803659,0.000302124982082801,0.00121973254230523,0.0349246695375236,de,500,5,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0453919213735064,0.00206042652597858,0.00285788600544851,0.0534591994463863,de,500,6,cbow,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0125861979048561,0.000158412377700204,0.000639539077016582,0.0252891098502217,de,500,6,cbow,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0576385880274299,0.00332220682979578,0.00460802085702594,0.0678824046202397,de,500,6,sg,dedup.de.words.unigrams.tsv,Subtitles
unigram_freq,0.0175856179253477,0.000309253957816311,0.00124851349128707,0.0353343103977858,de,500,6,sg,dedup.dewiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0130593169060881,0.00017054575805364,0.00179363889921613,0.0423513742305505,el,50,1,cbow,dedup.el.words.unigrams.tsv,Subtitles
unigram_freq,0.0141823836512764,0.000201140006031991,0.00175233581575995,0.0418609103551267,el,50,1,cbow,dedup.elwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0121915277543739,0.000148633348985668,0.00156318491590751,0.039537133379995,el,50,1,sg,dedup.el.words.unigrams.tsv,Subtitles
unigram_freq,0.0109477418766475,0.000119853052197701,0.00104416222380332,0.0323134990956307,el,50,1,sg,dedup.elwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0111952280933231,0.00012533313206153,0.00131813528282215,0.0363061328541357,el,50,2,cbow,dedup.el.words.unigrams.tsv,Subtitles
unigram_freq,0.0123195037213218,0.000151770171939662,0.00132222481892347,0.0363624094213168,el,50,2,cbow,dedup.elwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0129049905606757,0.000166538781371129,0.00175149731019025,0.0418508937800646,el,50,2,sg,dedup.el.words.unigrams.tsv,Subtitles
unigram_freq,0.0131388652670863,0.000172629780506646,0.00150395415221605,0.038780847750095,el,50,2,sg,dedup.elwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0109549090984045,0.000120010033354306,0.00126215196775992,0.0355267781787192,el,50,3,cbow,dedup.el.words.unigrams.tsv,Subtitles
unigram_freq,0.0106220828588577,0.000112828644260439,0.000982965439256079,0.0313522796500682,el,50,3,cbow,dedup.elwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0113977438445574,0.000129908564746147,0.0013662553541598,0.0369628915827725,el,50,3,sg,dedup.el.words.unigrams.tsv,Subtitles
unigram_freq,0.0105721368810149,0.000111770078230916,0.000973743190517629,0.031204858444121,el,50,3,sg,dedup.elwiki-meta.words.unigrams.tsv,Wikipedia
unigram_freq,0.0105750246995888,0.000111831147396913,0.00117613418477397,0.0342948127968935,el,50,4,cbow,dedup.el.words.unigrams.tsv,Subtitles
